Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Grew-match query	Grew-match URL	Number of nodes	Head node
ti <obj je >nsubj ena	ti	je	ena	1	13.1	ABC	"pattern {B [form=""je""]; A [form=""ti""]; C [form=""ena""]; B -[obj]-> A; B -[nsubj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22je%22%5D%3B%20A%20%5Bform%3D%22ti%22%5D%3B%20C%20%5Bform%3D%22ena%22%5D%3B%20B%20-%5Bobj%5D-%3E%20A%3B%20B%20-%5Bnsubj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	je
ti <obj kaj <nsubj ostalo	ti	kaj	ostalo	1	13.1	ABC	"pattern {C [form=""ostalo""]; A [form=""ti""]; B [form=""kaj""]; C -[obj]-> A; C -[nsubj]-> B; C >> A; C >> B}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BC%20%5Bform%3D%22ostalo%22%5D%3B%20A%20%5Bform%3D%22ti%22%5D%3B%20B%20%5Bform%3D%22kaj%22%5D%3B%20C%20-%5Bobj%5D-%3E%20A%3B%20C%20-%5Bnsubj%5D-%3E%20B%3B%20C%20%3E%3E%20A%3B%20C%20%3E%3E%20B%7D	3	ostalo
ti <obj odpre >nsubj širina	ti	odpre	širina	1	13.1	ABC	"pattern {B [form=""odpre""]; A [form=""ti""]; C [form=""širina""]; B -[obj]-> A; B -[nsubj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22odpre%22%5D%3B%20A%20%5Bform%3D%22ti%22%5D%3B%20C%20%5Bform%3D%22%C5%A1irina%22%5D%3B%20B%20-%5Bobj%5D-%3E%20A%3B%20B%20-%5Bnsubj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	odpre
ti <obj prikaže >nsubj Grčija	ti	prikaže	Grčija	1	13.1	ABC	"pattern {B [form=""prikaže""]; A [form=""ti""]; C [form=""Grčija""]; B -[obj]-> A; B -[nsubj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22prika%C5%BEe%22%5D%3B%20A%20%5Bform%3D%22ti%22%5D%3B%20C%20%5Bform%3D%22Gr%C4%8Dija%22%5D%3B%20B%20-%5Bobj%5D-%3E%20A%3B%20B%20-%5Bnsubj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	prikaže
ti <obj splača >nsubj stran	ti	splača	stran	1	13.1	ABC	"pattern {B [form=""splača""]; A [form=""ti""]; C [form=""stran""]; B -[obj]-> A; B -[nsubj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22spla%C4%8Da%22%5D%3B%20A%20%5Bform%3D%22ti%22%5D%3B%20C%20%5Bform%3D%22stran%22%5D%3B%20B%20-%5Bobj%5D-%3E%20A%3B%20B%20-%5Bnsubj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	splača
ti <obj spremeni >nsubj način	ti	spremeni	način	1	13.1	ABC	"pattern {B [form=""spremeni""]; A [form=""ti""]; C [form=""način""]; B -[obj]-> A; B -[nsubj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22spremeni%22%5D%3B%20A%20%5Bform%3D%22ti%22%5D%3B%20C%20%5Bform%3D%22na%C4%8Din%22%5D%3B%20B%20-%5Bobj%5D-%3E%20A%3B%20B%20-%5Bnsubj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	spremeni
ti <obj to <nsubj škodovalo	ti	to	škodovalo	1	13.1	ABC	"pattern {C [form=""škodovalo""]; A [form=""ti""]; B [form=""to""]; C -[obj]-> A; C -[nsubj]-> B; C >> A; C >> B}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BC%20%5Bform%3D%22%C5%A1kodovalo%22%5D%3B%20A%20%5Bform%3D%22ti%22%5D%3B%20B%20%5Bform%3D%22to%22%5D%3B%20C%20-%5Bobj%5D-%3E%20A%3B%20C%20-%5Bnsubj%5D-%3E%20B%3B%20C%20%3E%3E%20A%3B%20C%20%3E%3E%20B%7D	3	škodovalo
ti <obj zvoni >nsubj telefon	ti	zvoni	telefon	1	13.1	ABC	"pattern {B [form=""zvoni""]; A [form=""ti""]; C [form=""telefon""]; B -[obj]-> A; B -[nsubj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22zvoni%22%5D%3B%20A%20%5Bform%3D%22ti%22%5D%3B%20C%20%5Bform%3D%22telefon%22%5D%3B%20B%20-%5Bobj%5D-%3E%20A%3B%20B%20-%5Bnsubj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	zvoni
ti <obj šef <nsubj prinese	ti	šef	prinese	1	13.1	ABC	"pattern {C [form=""prinese""]; A [form=""ti""]; B [form=""šef""]; C -[obj]-> A; C -[nsubj]-> B; C >> A; C >> B}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BC%20%5Bform%3D%22prinese%22%5D%3B%20A%20%5Bform%3D%22ti%22%5D%3B%20B%20%5Bform%3D%22%C5%A1ef%22%5D%3B%20C%20-%5Bobj%5D-%3E%20A%3B%20C%20-%5Bnsubj%5D-%3E%20B%3B%20C%20%3E%3E%20A%3B%20C%20%3E%3E%20B%7D	3	prinese
tisti <nsubj dobijo >obj denar	tisti	dobijo	denar	1	13.1	ABC	"pattern {B [form=""dobijo""]; A [form=""tisti""]; C [form=""denar""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22dobijo%22%5D%3B%20A%20%5Bform%3D%22tisti%22%5D%3B%20C%20%5Bform%3D%22denar%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	dobijo
tisti <nsubj ima >obj otroka	tisti	ima	otroka	1	13.1	ABC	"pattern {B [form=""ima""]; A [form=""tisti""]; C [form=""otroka""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22ima%22%5D%3B%20A%20%5Bform%3D%22tisti%22%5D%3B%20C%20%5Bform%3D%22otroka%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	ima
tisti <nsubj imel >obj službo	tisti	imel	službo	1	13.1	ABC	"pattern {B [form=""imel""]; A [form=""tisti""]; C [form=""službo""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22imel%22%5D%3B%20A%20%5Bform%3D%22tisti%22%5D%3B%20C%20%5Bform%3D%22slu%C5%BEbo%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	imel
tisti <nsubj imeli >obj nič	tisti	imeli	nič	1	13.1	ABC	"pattern {B [form=""imeli""]; A [form=""tisti""]; C [form=""nič""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22imeli%22%5D%3B%20A%20%5Bform%3D%22tisti%22%5D%3B%20C%20%5Bform%3D%22ni%C4%8D%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	imeli
tisti <nsubj imeli >obj sreče	tisti	imeli	sreče	1	13.1	ABC	"pattern {B [form=""imeli""]; A [form=""tisti""]; C [form=""sreče""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22imeli%22%5D%3B%20A%20%5Bform%3D%22tisti%22%5D%3B%20C%20%5Bform%3D%22sre%C4%8De%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	imeli
tisti <nsubj to <obj dela	tisti	to	dela	1	13.1	ABC	"pattern {C [form=""dela""]; A [form=""tisti""]; B [form=""to""]; C -[nsubj]-> A; C -[obj]-> B; C >> A; C >> B}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BC%20%5Bform%3D%22dela%22%5D%3B%20A%20%5Bform%3D%22tisti%22%5D%3B%20B%20%5Bform%3D%22to%22%5D%3B%20C%20-%5Bnsubj%5D-%3E%20A%3B%20C%20-%5Bobj%5D-%3E%20B%3B%20C%20%3E%3E%20A%3B%20C%20%3E%3E%20B%7D	3	dela
tisto <nsubj dela >obj projektov	tisto	dela	projektov	1	13.1	ABC	"pattern {B [form=""dela""]; A [form=""tisto""]; C [form=""projektov""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22dela%22%5D%3B%20A%20%5Bform%3D%22tisto%22%5D%3B%20C%20%5Bform%3D%22projektov%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	dela
to <nsubj da >obj gostoto	to	da	gostoto	1	13.1	ABC	"pattern {B [form=""da""]; A [form=""to""]; C [form=""gostoto""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22da%22%5D%3B%20A%20%5Bform%3D%22to%22%5D%3B%20C%20%5Bform%3D%22gostoto%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	da
to <nsubj ima >obj dejstvo	to	ima	dejstvo	1	13.1	ABC	"pattern {B [form=""ima""]; A [form=""to""]; C [form=""dejstvo""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22ima%22%5D%3B%20A%20%5Bform%3D%22to%22%5D%3B%20C%20%5Bform%3D%22dejstvo%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	ima
to <nsubj imelo >obj učinka	to	imelo	učinka	1	13.1	ABC	"pattern {B [form=""imelo""]; A [form=""to""]; C [form=""učinka""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22imelo%22%5D%3B%20A%20%5Bform%3D%22to%22%5D%3B%20C%20%5Bform%3D%22u%C4%8Dinka%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	imelo
to <nsubj imelo >obj vpliv	to	imelo	vpliv	1	13.1	ABC	"pattern {B [form=""imelo""]; A [form=""to""]; C [form=""vpliv""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22imelo%22%5D%3B%20A%20%5Bform%3D%22to%22%5D%3B%20C%20%5Bform%3D%22vpliv%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	imelo
to <nsubj mi <obj hodi	to	mi	hodi	1	13.1	ABC	"pattern {C [form=""hodi""]; A [form=""to""]; B [form=""mi""]; C -[nsubj]-> A; C -[obj]-> B; C >> A; C >> B}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BC%20%5Bform%3D%22hodi%22%5D%3B%20A%20%5Bform%3D%22to%22%5D%3B%20B%20%5Bform%3D%22mi%22%5D%3B%20C%20-%5Bnsubj%5D-%3E%20A%3B%20C%20-%5Bobj%5D-%3E%20B%3B%20C%20%3E%3E%20A%3B%20C%20%3E%3E%20B%7D	3	hodi
to <nsubj mi <obj splača	to	mi	splača	1	13.1	ABC	"pattern {C [form=""splača""]; A [form=""to""]; B [form=""mi""]; C -[nsubj]-> A; C -[obj]-> B; C >> A; C >> B}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BC%20%5Bform%3D%22spla%C4%8Da%22%5D%3B%20A%20%5Bform%3D%22to%22%5D%3B%20B%20%5Bform%3D%22mi%22%5D%3B%20C%20-%5Bnsubj%5D-%3E%20A%3B%20C%20-%5Bobj%5D-%3E%20B%3B%20C%20%3E%3E%20A%3B%20C%20%3E%3E%20B%7D	3	splača
to <nsubj mi <obj šlo	to	mi	šlo	1	13.1	ABC	"pattern {C [form=""šlo""]; A [form=""to""]; B [form=""mi""]; C -[nsubj]-> A; C -[obj]-> B; C >> A; C >> B}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BC%20%5Bform%3D%22%C5%A1lo%22%5D%3B%20A%20%5Bform%3D%22to%22%5D%3B%20B%20%5Bform%3D%22mi%22%5D%3B%20C%20-%5Bnsubj%5D-%3E%20A%3B%20C%20-%5Bobj%5D-%3E%20B%3B%20C%20%3E%3E%20A%3B%20C%20%3E%3E%20B%7D	3	šlo
to <nsubj nudi >obj možnost	to	nudi	možnost	1	13.1	ABC	"pattern {B [form=""nudi""]; A [form=""to""]; C [form=""možnost""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22nudi%22%5D%3B%20A%20%5Bform%3D%22to%22%5D%3B%20C%20%5Bform%3D%22mo%C5%BEnost%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	nudi
to <nsubj obsega >obj čiščenje	to	obsega	čiščenje	1	13.1	ABC	"pattern {B [form=""obsega""]; A [form=""to""]; C [form=""čiščenje""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22obsega%22%5D%3B%20A%20%5Bform%3D%22to%22%5D%3B%20C%20%5Bform%3D%22%C4%8Di%C5%A1%C4%8Denje%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	obsega
to <nsubj olajšalo >obj dan	to	olajšalo	dan	1	13.1	ABC	"pattern {B [form=""olajšalo""]; A [form=""to""]; C [form=""dan""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22olaj%C5%A1alo%22%5D%3B%20A%20%5Bform%3D%22to%22%5D%3B%20C%20%5Bform%3D%22dan%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	olajšalo
to <nsubj pomeni >obj nič	to	pomeni	nič	1	13.1	ABC	"pattern {B [form=""pomeni""]; A [form=""to""]; C [form=""nič""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22pomeni%22%5D%3B%20A%20%5Bform%3D%22to%22%5D%3B%20C%20%5Bform%3D%22ni%C4%8D%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	pomeni
to <nsubj pomeni >obj pediatrične	to	pomeni	pediatrične	1	13.1	ABC	"pattern {B [form=""pomeni""]; A [form=""to""]; C [form=""pediatrične""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22pomeni%22%5D%3B%20A%20%5Bform%3D%22to%22%5D%3B%20C%20%5Bform%3D%22pediatri%C4%8Dne%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	pomeni
to <nsubj pomeni >obj procentov	to	pomeni	procentov	1	13.1	ABC	"pattern {B [form=""pomeni""]; A [form=""to""]; C [form=""procentov""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22pomeni%22%5D%3B%20A%20%5Bform%3D%22to%22%5D%3B%20C%20%5Bform%3D%22procentov%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	pomeni
to <nsubj predstavi >obj delu	to	predstavi	delu	1	13.1	ABC	"pattern {B [form=""predstavi""]; A [form=""to""]; C [form=""delu""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22predstavi%22%5D%3B%20A%20%5Bform%3D%22to%22%5D%3B%20C%20%5Bform%3D%22delu%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	predstavi
to <nsubj predstavlja >obj del	to	predstavlja	del	1	13.1	ABC	"pattern {B [form=""predstavlja""]; A [form=""to""]; C [form=""del""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22predstavlja%22%5D%3B%20A%20%5Bform%3D%22to%22%5D%3B%20C%20%5Bform%3D%22del%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	predstavlja
to <nsubj prinese >obj kup	to	prinese	kup	1	13.1	ABC	"pattern {B [form=""prinese""]; A [form=""to""]; C [form=""kup""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22prinese%22%5D%3B%20A%20%5Bform%3D%22to%22%5D%3B%20C%20%5Bform%3D%22kup%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	prinese
to <nsubj reče >obj tem	to	reče	tem	1	13.1	ABC	"pattern {B [form=""reče""]; A [form=""to""]; C [form=""tem""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22re%C4%8De%22%5D%3B%20A%20%5Bform%3D%22to%22%5D%3B%20C%20%5Bform%3D%22tem%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	reče
to <nsubj vzbudilo >obj cirkus	to	vzbudilo	cirkus	1	13.1	ABC	"pattern {B [form=""vzbudilo""]; A [form=""to""]; C [form=""cirkus""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22vzbudilo%22%5D%3B%20A%20%5Bform%3D%22to%22%5D%3B%20C%20%5Bform%3D%22cirkus%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	vzbudilo
to <nsubj vzbuja >obj skrbi	to	vzbuja	skrbi	1	13.1	ABC	"pattern {B [form=""vzbuja""]; A [form=""to""]; C [form=""skrbi""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22vzbuja%22%5D%3B%20A%20%5Bform%3D%22to%22%5D%3B%20C%20%5Bform%3D%22skrbi%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	vzbuja
to <nsubj zbuja >obj negodovanje	to	zbuja	negodovanje	1	13.1	ABC	"pattern {B [form=""zbuja""]; A [form=""to""]; C [form=""negodovanje""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22zbuja%22%5D%3B%20A%20%5Bform%3D%22to%22%5D%3B%20C%20%5Bform%3D%22negodovanje%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	zbuja
to <nsubj šlo >obj poti	to	šlo	poti	1	13.1	ABC	"pattern {B [form=""šlo""]; A [form=""to""]; C [form=""poti""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22%C5%A1lo%22%5D%3B%20A%20%5Bform%3D%22to%22%5D%3B%20C%20%5Bform%3D%22poti%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	šlo
to <nsubj šole <obj spodbudilo	to	šole	spodbudilo	1	13.1	ABC	"pattern {C [form=""spodbudilo""]; A [form=""to""]; B [form=""šole""]; C -[nsubj]-> A; C -[obj]-> B; C >> A; C >> B}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BC%20%5Bform%3D%22spodbudilo%22%5D%3B%20A%20%5Bform%3D%22to%22%5D%3B%20B%20%5Bform%3D%22%C5%A1ole%22%5D%3B%20C%20-%5Bnsubj%5D-%3E%20A%3B%20C%20-%5Bobj%5D-%3E%20B%3B%20C%20%3E%3E%20A%3B%20C%20%3E%3E%20B%7D	3	spodbudilo
to <obj [name:personal] <nsubj rekla	to	[name:personal]	rekla	1	13.1	ABC	"pattern {C [form=""rekla""]; A [form=""to""]; B [form=""[name:personal]""]; C -[obj]-> A; C -[nsubj]-> B; C >> A; C >> B}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BC%20%5Bform%3D%22rekla%22%5D%3B%20A%20%5Bform%3D%22to%22%5D%3B%20B%20%5Bform%3D%22%5Bname%3Apersonal%5D%22%5D%3B%20C%20-%5Bobj%5D-%3E%20A%3B%20C%20-%5Bnsubj%5D-%3E%20B%3B%20C%20%3E%3E%20A%3B%20C%20%3E%3E%20B%7D	3	rekla
to <obj določa >nsubj pravopis	to	določa	pravopis	1	13.1	ABC	"pattern {B [form=""določa""]; A [form=""to""]; C [form=""pravopis""]; B -[obj]-> A; B -[nsubj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22dolo%C4%8Da%22%5D%3B%20A%20%5Bform%3D%22to%22%5D%3B%20C%20%5Bform%3D%22pravopis%22%5D%3B%20B%20-%5Bobj%5D-%3E%20A%3B%20B%20-%5Bnsubj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	določa
to <obj ima >nsubj fakulteta	to	ima	fakulteta	1	13.1	ABC	"pattern {B [form=""ima""]; A [form=""to""]; C [form=""fakulteta""]; B -[obj]-> A; B -[nsubj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22ima%22%5D%3B%20A%20%5Bform%3D%22to%22%5D%3B%20C%20%5Bform%3D%22fakulteta%22%5D%3B%20B%20-%5Bobj%5D-%3E%20A%3B%20B%20-%5Bnsubj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	ima
to <obj imajo >nsubj trekingi	to	imajo	trekingi	1	13.1	ABC	"pattern {B [form=""imajo""]; A [form=""to""]; C [form=""trekingi""]; B -[obj]-> A; B -[nsubj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22imajo%22%5D%3B%20A%20%5Bform%3D%22to%22%5D%3B%20C%20%5Bform%3D%22trekingi%22%5D%3B%20B%20-%5Bobj%5D-%3E%20A%3B%20B%20-%5Bnsubj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	imajo
to <obj jaz <nsubj dobila	to	jaz	dobila	1	13.1	ABC	"pattern {C [form=""dobila""]; A [form=""to""]; B [form=""jaz""]; C -[obj]-> A; C -[nsubj]-> B; C >> A; C >> B}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BC%20%5Bform%3D%22dobila%22%5D%3B%20A%20%5Bform%3D%22to%22%5D%3B%20B%20%5Bform%3D%22jaz%22%5D%3B%20C%20-%5Bobj%5D-%3E%20A%3B%20C%20-%5Bnsubj%5D-%3E%20B%3B%20C%20%3E%3E%20A%3B%20C%20%3E%3E%20B%7D	3	dobila
to <obj jaz <nsubj naredil	to	jaz	naredil	1	13.1	ABC	"pattern {C [form=""naredil""]; A [form=""to""]; B [form=""jaz""]; C -[obj]-> A; C -[nsubj]-> B; C >> A; C >> B}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BC%20%5Bform%3D%22naredil%22%5D%3B%20A%20%5Bform%3D%22to%22%5D%3B%20B%20%5Bform%3D%22jaz%22%5D%3B%20C%20-%5Bobj%5D-%3E%20A%3B%20C%20-%5Bnsubj%5D-%3E%20B%3B%20C%20%3E%3E%20A%3B%20C%20%3E%3E%20B%7D	3	naredil
